ECU0: LK, ECU1: CC
122880, ECU0: LK, 1
122880, ECU1: CC, 1
122890, ECU0: LK, 0
122890, ECU1: CC, 0
122900, ECU0: LK, 1
122900, ECU1: CC, 1
122910, ECU0: LK, 0
122910, ECU1: CC, 0
122920, ECU0: LK, 1
122920, ECU1: CC, 1
122930, ECU0: LK, 0
122930, ECU1: CC, 0
122940, ECU0: LK, 1
122940, ECU1: CC, 1
122950, ECU0: LK, 0
122950, ECU1: CC, 0
122960, ECU0: LK, 1
122960, ECU1: CC, 1
122970, ECU0: LK, 0
122970, ECU1: CC, 0
122980, ECU0: LK, 1
122980, ECU1: CC, 1
122990, ECU0: LK, 0
122990, ECU1: CC, 0
123000, ECU0: LK, 1
123000, ECU1: CC, 1
123010, ECU0: LK, 0
123010, ECU1: CC, 0
123020, ECU0: LK, 1
123020, ECU1: CC, 1
123030, ECU0: LK, 0
123030, ECU1: CC, 0
123040, ECU0: LK, 1
123040, ECU1: CC, 1
123050, ECU0: LK, 0
123050, ECU1: CC, 0
123060, ECU0: LK, 1
123060, ECU1: CC, 1
123070, ECU0: LK, 0
123070, ECU1: CC, 0
123080, ECU0: LK, 1
123080, ECU1: CC, 1
123090, ECU0: LK, 0
123090, ECU1: CC, 0
123100, ECU0: LK, 1
123100, ECU1: CC, 1
123110, ECU0: LK, 0
123110, ECU1: CC, 0
123120, ECU0: LK, 1
123120, ECU1: CC, 1
123130, ECU0: LK, 0
123130, ECU1: CC, 0
123140, ECU0: LK, 1
123140, ECU1: CC, 1
123150, ECU0: LK, 0
123150, ECU1: CC, 0
123160, ECU0: LK, 1
123160, ECU1: CC, 1
123170, ECU0: LK, 0
123170, ECU1: CC, 0
123180, ECU0: LK, 1
123180, ECU1: CC, 1
123190, ECU0: LK, 0
123190, ECU1: CC, 0
123200, ECU0: LK, 1
123200, ECU1: CC, 1
123210, ECU0: LK, 0
123210, ECU1: CC, 0
123220, ECU0: LK, 1
123220, ECU1: CC, 1
123230, ECU0: LK, 0
123230, ECU1: CC, 0
123240, ECU0: LK, 1
123240, ECU1: CC, 1
123250, ECU0: LK, 0
123250, ECU1: CC, 0
123260, ECU0: LK, 1
123260, ECU1: CC, 1
123270, ECU0: LK, 0
123270, ECU1: CC, 0
123280, ECU0: LK, 1
123280, ECU1: CC, 1
123290, ECU0: LK, 0
123290, ECU1: CC, 0
123300, ECU0: LK, 1
123300, ECU1: CC, 1
123310, ECU0: LK, 0
123310, ECU1: CC, 0
123320, ECU0: LK, 1
123320, ECU1: CC, 1
123330, ECU0: LK, 0
123330, ECU1: CC, 0
123340, ECU0: LK, 1
123340, ECU1: CC, 1
123350, ECU0: LK, 0
123350, ECU1: CC, 0
123360, ECU0: LK, 1
123360, ECU1: CC, 1
123370, ECU0: LK, 0
123370, ECU1: CC, 0
123380, ECU0: LK, 1
123380, ECU1: CC, 1
123390, ECU0: LK, 0
123390, ECU1: CC, 0
123400, ECU0: LK, 1
123400, ECU1: CC, 1
123410, ECU0: LK, 0
123410, ECU1: CC, 0
123420, ECU0: LK, 1
123420, ECU1: CC, 1
123430, ECU0: LK, 0
123430, ECU1: CC, 0
123440, ECU0: LK, 1
123440, ECU1: CC, 1
123450, ECU0: LK, 0
123450, ECU1: CC, 0
123460, ECU0: LK, 1
123460, ECU1: CC, 1
123470, ECU0: LK, 0
123470, ECU1: CC, 0
123480, ECU0: LK, 1
123480, ECU1: CC, 1
123490, ECU0: LK, 0
123490, ECU1: CC, 0
123500, ECU0: LK, 1
123500, ECU1: CC, 1
123510, ECU0: LK, 0
123510, ECU1: CC, 0
123520, ECU0: LK, 1
123520, ECU1: CC, 1
123530, ECU0: LK, 0
123530, ECU1: CC, 0
123540, ECU0: LK, 1
123540, ECU1: CC, 1
123550, ECU0: LK, 0
123550, ECU1: CC, 0
123560, ECU0: LK, 1
123560, ECU1: CC, 1
123570, ECU0: LK, 0
123570, ECU1: CC, 0
123580, ECU0: LK, 1
123580, ECU1: CC, 1
123590, ECU0: LK, 0
123590, ECU1: CC, 0
123600, ECU0: LK, 1
123600, ECU1: CC, 1
123610, ECU0: LK, 0
123610, ECU1: CC, 0
123620, ECU0: LK, 1
123620, ECU1: CC, 1
123630, ECU0: LK, 0
123630, ECU1: CC, 0
123640, ECU0: LK, 1
123640, ECU1: CC, 1
123650, ECU0: LK, 0
123650, ECU1: CC, 0
123660, ECU0: LK, 1
123660, ECU1: CC, 1
123670, ECU0: LK, 0
123670, ECU1: CC, 0
123680, ECU0: LK, 1
123680, ECU1: CC, 1
123690, ECU0: LK, 0
123690, ECU1: CC, 0
123700, ECU0: LK, 1
123700, ECU1: CC, 1
123710, ECU0: LK, 0
123710, ECU1: CC, 0
123720, ECU0: LK, 1
123720, ECU1: CC, 1
123730, ECU0: LK, 0
123730, ECU1: CC, 0
123740, ECU0: LK, 1
123740, ECU1: CC, 1
123750, ECU0: LK, 0
123750, ECU1: CC, 0
123760, ECU0: LK, 1
123760, ECU1: CC, 1
123770, ECU0: LK, 0
123770, ECU1: CC, 0
123780, ECU0: LK, 1
123780, ECU1: CC, 1
123790, ECU0: LK, 0
123790, ECU1: CC, 0
123800, ECU0: LK, 1
123800, ECU1: CC, 1
123810, ECU0: LK, 0
123810, ECU1: CC, 0
123820, ECU0: LK, 1
123820, ECU1: CC, 1
123830, ECU0: LK, 0
123830, ECU1: CC, 0
123840, ECU0: LK, 1
123840, ECU1: CC, 1
123850, ECU0: LK, 0
123850, ECU1: CC, 0
123860, ECU0: LK, 1
123860, ECU1: CC, 1
123870, ECU0: LK, 0
123870, ECU1: CC, 0
123880, ECU0: LK, 1
123880, ECU1: CC, 1
123890, ECU0: LK, 0
123890, ECU1: CC, 0
123900, ECU0: LK, 1
123900, ECU1: CC, 1
123910, ECU0: LK, 0
123910, ECU1: CC, 0
123920, ECU0: LK, 1
123920, ECU1: CC, 1
123930, ECU0: LK, 0
123930, ECU1: CC, 0
123940, ECU0: LK, 1
123940, ECU1: CC, 1
123950, ECU0: LK, 0
123950, ECU1: CC, 0
123960, ECU0: LK, 1
123960, ECU1: CC, 1
123970, ECU0: LK, 0
123970, ECU1: CC, 0
123980, ECU0: LK, 1
123980, ECU1: CC, 1
123990, ECU0: LK, 0
123990, ECU1: CC, 0
124000, ECU0: LK, 1
124000, ECU1: CC, 1
124010, ECU0: LK, 0
124010, ECU1: CC, 0
124020, ECU0: LK, 1
124020, ECU1: CC, 1
124030, ECU0: LK, 0
124030, ECU1: CC, 0
124040, ECU0: LK, 1
124040, ECU1: CC, 1
124050, ECU0: LK, 0
124050, ECU1: CC, 0
124060, ECU0: LK, 1
124060, ECU1: CC, 1
124070, ECU0: LK, 0
124070, ECU1: CC, 0
124080, ECU0: LK, 1
124080, ECU1: CC, 1
124090, ECU0: LK, 0
124090, ECU1: CC, 0
124100, ECU0: LK, 1
124100, ECU1: CC, 1
124110, ECU0: LK, 0
124110, ECU1: CC, 0
124120, ECU0: LK, 1
124120, ECU1: CC, 1
124130, ECU0: LK, 0
124130, ECU1: CC, 0
124140, ECU0: LK, 1
124140, ECU1: CC, 1
124150, ECU0: LK, 0
124150, ECU1: CC, 0
124160, ECU0: LK, 1
124160, ECU1: CC, 1
124170, ECU0: LK, 0
124170, ECU1: CC, 0
124180, ECU0: LK, 1
124180, ECU1: CC, 1
124190, ECU0: LK, 0
124190, ECU1: CC, 0
124200, ECU0: LK, 1
124200, ECU1: CC, 1
124210, ECU0: LK, 0
124210, ECU1: CC, 0
124220, ECU0: LK, 1
124220, ECU1: CC, 1
124230, ECU0: LK, 0
124230, ECU1: CC, 0
124240, ECU0: LK, 1
124240, ECU1: CC, 1
124250, ECU0: LK, 0
124250, ECU1: CC, 0
124260, ECU0: LK, 1
124260, ECU1: CC, 1
124270, ECU0: LK, 0
124270, ECU1: CC, 0
124280, ECU0: LK, 1
124280, ECU1: CC, 1
124290, ECU0: LK, 0
124290, ECU1: CC, 0
124300, ECU0: LK, 1
124300, ECU1: CC, 1
124310, ECU0: LK, 0
124310, ECU1: CC, 0
124320, ECU0: LK, 1
124320, ECU1: CC, 1
124330, ECU0: LK, 0
124330, ECU1: CC, 0
124340, ECU0: LK, 1
124340, ECU1: CC, 1
124350, ECU0: LK, 0
124350, ECU1: CC, 0
124360, ECU0: LK, 1
124360, ECU1: CC, 1
124370, ECU0: LK, 0
124370, ECU1: CC, 0
124380, ECU0: LK, 1
124380, ECU1: CC, 1
124390, ECU0: LK, 0
124390, ECU1: CC, 0
124400, ECU0: LK, 1
124400, ECU1: CC, 1
124410, ECU0: LK, 0
124410, ECU1: CC, 0
124420, ECU0: LK, 1
124420, ECU1: CC, 1
124430, ECU0: LK, 0
124430, ECU1: CC, 0
124440, ECU0: LK, 1
124440, ECU1: CC, 1
124450, ECU0: LK, 0
124450, ECU1: CC, 0
124460, ECU0: LK, 1
124460, ECU1: CC, 1
124470, ECU0: LK, 0
124470, ECU1: CC, 0
124480, ECU0: LK, 1
124480, ECU1: CC, 1
124490, ECU0: LK, 0
124490, ECU1: CC, 0
124500, ECU0: LK, 1
124500, ECU1: CC, 1
124510, ECU0: LK, 0
124510, ECU1: CC, 0
124520, ECU0: LK, 1
124520, ECU1: CC, 1
124530, ECU0: LK, 0
124530, ECU1: CC, 0
124540, ECU0: LK, 1
124540, ECU1: CC, 1
124550, ECU0: LK, 0
124550, ECU1: CC, 0
124560, ECU0: LK, 1
124560, ECU1: CC, 1
124570, ECU0: LK, 0
124570, ECU1: CC, 0
124580, ECU0: LK, 1
124580, ECU1: CC, 1
124590, ECU0: LK, 0
124590, ECU1: CC, 0
124600, ECU0: LK, 1
124600, ECU1: CC, 1
124610, ECU0: LK, 0
124610, ECU1: CC, 0
124620, ECU0: LK, 1
124620, ECU1: CC, 1
124630, ECU0: LK, 0
124630, ECU1: CC, 0
124640, ECU0: LK, 1
124640, ECU1: CC, 1
124650, ECU0: LK, 0
124650, ECU1: CC, 0
124660, ECU0: LK, 1
124660, ECU1: CC, 1
124670, ECU0: LK, 0
124670, ECU1: CC, 0
124680, ECU0: LK, 1
124680, ECU1: CC, 1
124690, ECU0: LK, 0
124690, ECU1: CC, 0
124700, ECU0: LK, 1
124700, ECU1: CC, 1
124710, ECU0: LK, 0
124710, ECU1: CC, 0
124720, ECU0: LK, 1
124720, ECU1: CC, 1
124730, ECU0: LK, 0
124730, ECU1: CC, 0
124740, ECU0: LK, 1
124740, ECU1: CC, 1
124750, ECU0: LK, 0
124750, ECU1: CC, 0
124760, ECU0: LK, 1
124760, ECU1: CC, 1
124770, ECU0: LK, 0
124770, ECU1: CC, 0
124780, ECU0: LK, 1
124780, ECU1: CC, 1
124790, ECU0: LK, 0
124790, ECU1: CC, 0
124800, ECU0: LK, 1
124800, ECU1: CC, 1
124810, ECU0: LK, 0
124810, ECU1: CC, 0
124820, ECU0: LK, 1
124820, ECU1: CC, 1
124830, ECU0: LK, 0
124830, ECU1: CC, 0
124840, ECU0: LK, 1
124840, ECU1: CC, 1
124850, ECU0: LK, 0
124850, ECU1: CC, 0
124860, ECU0: LK, 1
124860, ECU1: CC, 1
124870, ECU0: LK, 0
124870, ECU1: CC, 0
124880, ECU0: LK, 1
124880, ECU1: CC, 1
124890, ECU0: LK, 0
124890, ECU1: CC, 0
124900, ECU0: LK, 1
124900, ECU1: CC, 1
124910, ECU0: LK, 0
124910, ECU1: CC, 0
124920, ECU0: LK, 1
124920, ECU1: CC, 1
124930, ECU0: LK, 0
124930, ECU1: CC, 0
124940, ECU0: LK, 1
124940, ECU1: CC, 1
124950, ECU0: LK, 0
124950, ECU1: CC, 0
124960, ECU0: LK, 1
124960, ECU1: CC, 1
124970, ECU0: LK, 0
124970, ECU1: CC, 0
124980, ECU0: LK, 1
124980, ECU1: CC, 1
124990, ECU0: LK, 0
124990, ECU1: CC, 0
125000, ECU0: LK, 1
125000, ECU1: CC, 1
125010, ECU0: LK, 0
125010, ECU1: CC, 0
125020, ECU0: LK, 1
125020, ECU1: CC, 1
125030, ECU0: LK, 0
125030, ECU1: CC, 0
125040, ECU0: LK, 1
125040, ECU1: CC, 1
125050, ECU0: LK, 0
125050, ECU1: CC, 0
125060, ECU0: LK, 1
125060, ECU1: CC, 1
125070, ECU0: LK, 0
125070, ECU1: CC, 0
125080, ECU0: LK, 1
125080, ECU1: CC, 1
125090, ECU0: LK, 0
125090, ECU1: CC, 0
125100, ECU0: LK, 1
125100, ECU1: CC, 1
125110, ECU0: LK, 0
125110, ECU1: CC, 0
125120, ECU0: LK, 1
125120, ECU1: CC, 1
125130, ECU0: LK, 0
125130, ECU1: CC, 0
125140, ECU0: LK, 1
125140, ECU1: CC, 1
125150, ECU0: LK, 0
125150, ECU1: CC, 0
125160, ECU0: LK, 1
125160, ECU1: CC, 1
125170, ECU0: LK, 0
125170, ECU1: CC, 0
125180, ECU0: LK, 1
125180, ECU1: CC, 1
125190, ECU0: LK, 0
125190, ECU1: CC, 0
125200, ECU0: LK, 1
125200, ECU1: CC, 1
125210, ECU0: LK, 0
125210, ECU1: CC, 0
125220, ECU0: LK, 1
125220, ECU1: CC, 1
125230, ECU0: LK, 0
125230, ECU1: CC, 0
125240, ECU0: LK, 1
125240, ECU1: CC, 1
125250, ECU0: LK, 0
125250, ECU1: CC, 0
125260, ECU0: LK, 1
125260, ECU1: CC, 1
125270, ECU0: LK, 0
125270, ECU1: CC, 0
125280, ECU0: LK, 1
125280, ECU1: CC, 1
125290, ECU0: LK, 0
125290, ECU1: CC, 0
125300, ECU0: LK, 1
125300, ECU1: CC, 1
125310, ECU0: LK, 0
125310, ECU1: CC, 0
125320, ECU0: LK, 1
125320, ECU1: CC, 1
125330, ECU0: LK, 0
125330, ECU1: CC, 0
125340, ECU0: LK, 1
125340, ECU1: CC, 1
125350, ECU0: LK, 0
125350, ECU1: CC, 0
125360, ECU0: LK, 1
125360, ECU1: CC, 1
125370, ECU0: LK, 0
125370, ECU1: CC, 0
125380, ECU0: LK, 1
125380, ECU1: CC, 1
125390, ECU0: LK, 0
125390, ECU1: CC, 0
125400, ECU0: LK, 1
125400, ECU1: CC, 1
125410, ECU0: LK, 0
125410, ECU1: CC, 0
125420, ECU0: LK, 1
125420, ECU1: CC, 1
125430, ECU0: LK, 0
125430, ECU1: CC, 0
125440, ECU0: LK, 1
125440, ECU1: CC, 1
125450, ECU0: LK, 0
125450, ECU1: CC, 0
125460, ECU0: LK, 1
125460, ECU1: CC, 1
125470, ECU0: LK, 0
125470, ECU1: CC, 0
125480, ECU0: LK, 1
125480, ECU1: CC, 1
125490, ECU0: LK, 0
125490, ECU1: CC, 0
125500, ECU0: LK, 1
125500, ECU1: CC, 1
125510, ECU0: LK, 0
125510, ECU1: CC, 0
125520, ECU0: LK, 1
125520, ECU1: CC, 1
125530, ECU0: LK, 0
125530, ECU1: CC, 0
125540, ECU0: LK, 1
125540, ECU1: CC, 1
125550, ECU0: LK, 0
125550, ECU1: CC, 0
125560, ECU0: LK, 1
125560, ECU1: CC, 1
125570, ECU0: LK, 0
125570, ECU1: CC, 0
125580, ECU0: LK, 1
125580, ECU1: CC, 1
125590, ECU0: LK, 0
125590, ECU1: CC, 0
125600, ECU0: LK, 1
125600, ECU1: CC, 1
125610, ECU0: LK, 0
125610, ECU1: CC, 0
125620, ECU0: LK, 1
125620, ECU1: CC, 1
125630, ECU0: LK, 0
125630, ECU1: CC, 0
125640, ECU0: LK, 1
125640, ECU1: CC, 1
125650, ECU0: LK, 0
125650, ECU1: CC, 0
125660, ECU0: LK, 1
125660, ECU1: CC, 1
125670, ECU0: LK, 0
125670, ECU1: CC, 0
125680, ECU0: LK, 1
125680, ECU1: CC, 1
125690, ECU0: LK, 0
125690, ECU1: CC, 0
125700, ECU0: LK, 1
125700, ECU1: CC, 1
125710, ECU0: LK, 0
125710, ECU1: CC, 0
125720, ECU0: LK, 1
125720, ECU1: CC, 1
125730, ECU0: LK, 0
125730, ECU1: CC, 0
125740, ECU0: LK, 1
125740, ECU1: CC, 1
125750, ECU0: LK, 0
125750, ECU1: CC, 0
125760, ECU0: LK, 1
125760, ECU1: CC, 1
125770, ECU0: LK, 0
125770, ECU1: CC, 0
125780, ECU0: LK, 1
125780, ECU1: CC, 1
125790, ECU0: LK, 0
125790, ECU1: CC, 0
125800, ECU0: LK, 1
125800, ECU1: CC, 1
125810, ECU0: LK, 0
125810, ECU1: CC, 0
125820, ECU0: LK, 1
125820, ECU1: CC, 1
125830, ECU0: LK, 0
125830, ECU1: CC, 0
125840, ECU0: LK, 1
125840, ECU1: CC, 1
125850, ECU0: LK, 0
125850, ECU1: CC, 0
125860, ECU0: LK, 1
125860, ECU1: CC, 1
125870, ECU0: LK, 0
125870, ECU1: CC, 0
125880, ECU0: LK, 1
125880, ECU1: CC, 1
125890, ECU0: LK, 0
125890, ECU1: CC, 0
125900, ECU0: LK, 1
125900, ECU1: CC, 1
125910, ECU0: LK, 0
125910, ECU1: CC, 0
125920, ECU0: LK, 1
125920, ECU1: CC, 1
125930, ECU0: LK, 0
125930, ECU1: CC, 0
125940, ECU0: LK, 1
125940, ECU1: CC, 1
125950, ECU0: LK, 0
125950, ECU1: CC, 0
125960, ECU0: LK, 1
125960, ECU1: CC, 1
125970, ECU0: LK, 0
125970, ECU1: CC, 0
125980, ECU0: LK, 1
125980, ECU1: CC, 1
125990, ECU0: LK, 0
125990, ECU1: CC, 0
126000, ECU0: LK, 1
126000, ECU1: CC, 1
126010, ECU0: LK, 0
126010, ECU1: CC, 0
126020, ECU0: LK, 1
126020, ECU1: CC, 1
126030, ECU0: LK, 0
126030, ECU1: CC, 0
126040, ECU0: LK, 1
126040, ECU1: CC, 1
126050, ECU0: LK, 0
126050, ECU1: CC, 0
126060, ECU0: LK, 1
126060, ECU1: CC, 1
126070, ECU0: LK, 0
126070, ECU1: CC, 0
126080, ECU0: LK, 1
126080, ECU1: CC, 1
126090, ECU0: LK, 0
126090, ECU1: CC, 0
126100, ECU0: LK, 1
126100, ECU1: CC, 1
126110, ECU0: LK, 0
126110, ECU1: CC, 0
126120, ECU0: LK, 1
126120, ECU1: CC, 1
126130, ECU0: LK, 0
126130, ECU1: CC, 0
126140, ECU0: LK, 1
126140, ECU1: CC, 1
126150, ECU0: LK, 0
126150, ECU1: CC, 0
126160, ECU0: LK, 1
126160, ECU1: CC, 1
126170, ECU0: LK, 0
126170, ECU1: CC, 0
126180, ECU0: LK, 1
126180, ECU1: CC, 1
126190, ECU0: LK, 0
126190, ECU1: CC, 0
126200, ECU0: LK, 1
126200, ECU1: CC, 1
126210, ECU0: LK, 0
126210, ECU1: CC, 0
126220, ECU0: LK, 1
126220, ECU1: CC, 1
126230, ECU0: LK, 0
126230, ECU1: CC, 0
126240, ECU0: LK, 1
126240, ECU1: CC, 1
126250, ECU0: LK, 0
126250, ECU1: CC, 0
126260, ECU0: LK, 1
126260, ECU1: CC, 1
126270, ECU0: LK, 0
126270, ECU1: CC, 0
126280, ECU0: LK, 1
126280, ECU1: CC, 1
126290, ECU0: LK, 0
126290, ECU1: CC, 0
126300, ECU0: LK, 1
126300, ECU1: CC, 1
126310, ECU0: LK, 0
126310, ECU1: CC, 0
126320, ECU0: LK, 1
126320, ECU1: CC, 1
126330, ECU0: LK, 0
126330, ECU1: CC, 0
126340, ECU0: LK, 1
126340, ECU1: CC, 1
126350, ECU0: LK, 0
126350, ECU1: CC, 0
126360, ECU0: LK, 1
126360, ECU1: CC, 1
126370, ECU0: LK, 0
126370, ECU1: CC, 0
126380, ECU0: LK, 1
126380, ECU1: CC, 1
126390, ECU0: LK, 0
126390, ECU1: CC, 0
126400, ECU0: LK, 1
126400, ECU1: CC, 1
126410, ECU0: LK, 0
126410, ECU1: CC, 0
126420, ECU0: LK, 1
126420, ECU1: CC, 1
126430, ECU0: LK, 0
126430, ECU1: CC, 0
126440, ECU0: LK, 1
126440, ECU1: CC, 1
126450, ECU0: LK, 0
126450, ECU1: CC, 0
126460, ECU0: LK, 1
126460, ECU1: CC, 1
126470, ECU0: LK, 0
126470, ECU1: CC, 0
126480, ECU0: LK, 1
126480, ECU1: CC, 1
126490, ECU0: LK, 0
126490, ECU1: CC, 0
126500, ECU0: LK, 1
126500, ECU1: CC, 1
126510, ECU0: LK, 0
126510, ECU1: CC, 0
126520, ECU0: LK, 1
126520, ECU1: CC, 1
126530, ECU0: LK, 0
126530, ECU1: CC, 0
126540, ECU0: LK, 1
126540, ECU1: CC, 1
126550, ECU0: LK, 0
126550, ECU1: CC, 0
126560, ECU0: LK, 1
126560, ECU1: CC, 1
126570, ECU0: LK, 0
126570, ECU1: CC, 0
126580, ECU0: LK, 1
126580, ECU1: CC, 1
126590, ECU0: LK, 0
126590, ECU1: CC, 0
126600, ECU0: LK, 1
126600, ECU1: CC, 1
126610, ECU0: LK, 0
126610, ECU1: CC, 0
126620, ECU0: LK, 1
126620, ECU1: CC, 1
126630, ECU0: LK, 0
126630, ECU1: CC, 0
126640, ECU0: LK, 1
126640, ECU1: CC, 1
126650, ECU0: LK, 0
126650, ECU1: CC, 0
126660, ECU0: LK, 1
126660, ECU1: CC, 1
126670, ECU0: LK, 0
126670, ECU1: CC, 0
126680, ECU0: LK, 1
126680, ECU1: CC, 1
126690, ECU0: LK, 0
126690, ECU1: CC, 0
126700, ECU0: LK, 1
126700, ECU1: CC, 1
126710, ECU0: LK, 0
126710, ECU1: CC, 0
126720, ECU0: LK, 1
126720, ECU1: CC, 1
126730, ECU0: LK, 0
126730, ECU1: CC, 0
126740, ECU0: LK, 1
126740, ECU1: CC, 1
126750, ECU0: LK, 0
126750, ECU1: CC, 0
126760, ECU0: LK, 1
126760, ECU1: CC, 1
126770, ECU0: LK, 0
126770, ECU1: CC, 0
126780, ECU0: LK, 1
126780, ECU1: CC, 1
126790, ECU0: LK, 0
126790, ECU1: CC, 0
126800, ECU0: LK, 1
126800, ECU1: CC, 1
126810, ECU0: LK, 0
126810, ECU1: CC, 0
126820, ECU0: LK, 1
126820, ECU1: CC, 1
126830, ECU0: LK, 0
126830, ECU1: CC, 0
126840, ECU0: LK, 1
126840, ECU1: CC, 1
126850, ECU0: LK, 0
126850, ECU1: CC, 0
126860, ECU0: LK, 1
126860, ECU1: CC, 1
126870, ECU0: LK, 0
126870, ECU1: CC, 0
126880, ECU0: LK, 1
126880, ECU1: CC, 1
126890, ECU0: LK, 0
126890, ECU1: CC, 0
126900, ECU0: LK, 1
126900, ECU1: CC, 1
126910, ECU0: LK, 0
126910, ECU1: CC, 0
126920, ECU0: LK, 1
126920, ECU1: CC, 1
126930, ECU0: LK, 0
126930, ECU1: CC, 0
126940, ECU0: LK, 1
126940, ECU1: CC, 1
126950, ECU0: LK, 0
126950, ECU1: CC, 0
126960, ECU0: LK, 1
126960, ECU1: CC, 1
126970, ECU0: LK, 0
126970, ECU1: CC, 0
126980, ECU0: LK, 1
126980, ECU1: CC, 1
126990, ECU0: LK, 0
126990, ECU1: CC, 0
127000, ECU0: LK, 1
127000, ECU1: CC, 1
127010, ECU0: LK, 0
127010, ECU1: CC, 0
127020, ECU0: LK, 1
127020, ECU1: CC, 1
127030, ECU0: LK, 0
127030, ECU1: CC, 0
127040, ECU0: LK, 1
127040, ECU1: CC, 1
127050, ECU0: LK, 0
127050, ECU1: CC, 0
127060, ECU0: LK, 1
127060, ECU1: CC, 1
127070, ECU0: LK, 0
127070, ECU1: CC, 0
127080, ECU0: LK, 1
127080, ECU1: CC, 1
127090, ECU0: LK, 0
127090, ECU1: CC, 0
127100, ECU0: LK, 1
127100, ECU1: CC, 1
127110, ECU0: LK, 0
127110, ECU1: CC, 0
127120, ECU0: LK, 1
127120, ECU1: CC, 1
127130, ECU0: LK, 0
127130, ECU1: CC, 0
127140, ECU0: LK, 1
127140, ECU1: CC, 1
127150, ECU0: LK, 0
127150, ECU1: CC, 0
127160, ECU0: LK, 1
127160, ECU1: CC, 1
127170, ECU0: LK, 0
127170, ECU1: CC, 0
127180, ECU0: LK, 1
127180, ECU1: CC, 1
127190, ECU0: LK, 0
127190, ECU1: CC, 0
127200, ECU0: LK, 1
127200, ECU1: CC, 1
127210, ECU0: LK, 0
127210, ECU1: CC, 0
127220, ECU0: LK, 1
127220, ECU1: CC, 1
127230, ECU0: LK, 0
127230, ECU1: CC, 0
127240, ECU0: LK, 1
127240, ECU1: CC, 1
127250, ECU0: LK, 0
127250, ECU1: CC, 0
127260, ECU0: LK, 1
127260, ECU1: CC, 1
127270, ECU0: LK, 0
127270, ECU1: CC, 0
127280, ECU0: LK, 1
127280, ECU1: CC, 1
127290, ECU0: LK, 0
127290, ECU1: CC, 0
127300, ECU0: LK, 1
127300, ECU1: CC, 1
127310, ECU0: LK, 0
127310, ECU1: CC, 0
127320, ECU0: LK, 1
127320, ECU1: CC, 1
127330, ECU0: LK, 0
127330, ECU1: CC, 0
127340, ECU0: LK, 1
127340, ECU1: CC, 1
127350, ECU0: LK, 0
127350, ECU1: CC, 0
127360, ECU0: LK, 1
127360, ECU1: CC, 1
127370, ECU0: LK, 0
127370, ECU1: CC, 0
127380, ECU0: LK, 1
127380, ECU1: CC, 1
127390, ECU0: LK, 0
127390, ECU1: CC, 0
127400, ECU0: LK, 1
127400, ECU1: CC, 1
127410, ECU0: LK, 0
127410, ECU1: CC, 0
127420, ECU0: LK, 1
127420, ECU1: CC, 1
127430, ECU0: LK, 0
127430, ECU1: CC, 0
127440, ECU0: LK, 1
127440, ECU1: CC, 1
127450, ECU0: LK, 0
127450, ECU1: CC, 0
127460, ECU0: LK, 1
127460, ECU1: CC, 1
127470, ECU0: LK, 0
127470, ECU1: CC, 0
127480, ECU0: LK, 1
127480, ECU1: CC, 1
127490, ECU0: LK, 0
127490, ECU1: CC, 0
127500, ECU0: LK, 1
127500, ECU1: CC, 1
127510, ECU0: LK, 0
127510, ECU1: CC, 0
127520, ECU0: LK, 1
127520, ECU1: CC, 1
127530, ECU0: LK, 0
127530, ECU1: CC, 0
127540, ECU0: LK, 1
127540, ECU1: CC, 1
127550, ECU0: LK, 0
127550, ECU1: CC, 0
127560, ECU0: LK, 1
127560, ECU1: CC, 1
127570, ECU0: LK, 0
127570, ECU1: CC, 0
127580, ECU0: LK, 1
127580, ECU1: CC, 1
127590, ECU0: LK, 0
127590, ECU1: CC, 0
127600, ECU0: LK, 1
127600, ECU1: CC, 1
127610, ECU0: LK, 0
127610, ECU1: CC, 0
127620, ECU0: LK, 1
127620, ECU1: CC, 1
127630, ECU0: LK, 0
127630, ECU1: CC, 0
127640, ECU0: LK, 1
127640, ECU1: CC, 1
127650, ECU0: LK, 0
127650, ECU1: CC, 0
127660, ECU0: LK, 1
127660, ECU1: CC, 1
127670, ECU0: LK, 0
127670, ECU1: CC, 0
127680, ECU0: LK, 1
127680, ECU1: CC, 1
127690, ECU0: LK, 0
127690, ECU1: CC, 0
127700, ECU0: LK, 1
127700, ECU1: CC, 1
127710, ECU0: LK, 0
127710, ECU1: CC, 0
127720, ECU0: LK, 1
127720, ECU1: CC, 1
127730, ECU0: LK, 0
127730, ECU1: CC, 0
127740, ECU0: LK, 1
127740, ECU1: CC, 1
127750, ECU0: LK, 0
127750, ECU1: CC, 0
127760, ECU0: LK, 1
127760, ECU1: CC, 1
127770, ECU0: LK, 0
127770, ECU1: CC, 0
127780, ECU0: LK, 1
127780, ECU1: CC, 1
127790, ECU0: LK, 0
127790, ECU1: CC, 0
127800, ECU0: LK, 1
127800, ECU1: CC, 1
127810, ECU0: LK, 0
127810, ECU1: CC, 0
127820, ECU0: LK, 1
127820, ECU1: CC, 1
127830, ECU0: LK, 0
127830, ECU1: CC, 0
127840, ECU0: LK, 1
127840, ECU1: CC, 1
127850, ECU0: LK, 0
127850, ECU1: CC, 0
127860, ECU0: LK, 1
127860, ECU1: CC, 1
